"API","BOE_Prod_2yr","BOE_Prod_6mon","TOC","Permeability...d.","Brittleness","Porosity","Thickness","Vclay","TVD","Surf.Lat","Surf.Lon","Lateral..ft.","GPI","Proppant.per.GPI..lb.ft.","Fluid.per.GPI..gal.ft.","Total.Proppant.Volume","Total.Fluid","API.Gravity","Fluid.Type","On.Stream"
"4216333677",196233.5,59412.5,2.94,0.28,29,0.065,116,0.27,7533,28.67811,-98.96076,6617,5951,1260.628466,1698.80894,7502000,10109612,37,"XLINK",2013-04-01
"4231135167",51465,31152,2.92,0.25,29.6,0.065,125,0.25,9538,28.5354,-98.78542,3689,3315,1321.870287,2035.72549,4382000,6748430,39,"GEL",2013-04-01
"4201334651",28329,10245,3.12,0.31,28.8,0.07,74,0.27,8775,28.86475,-98.28869,7841,7036,853.8942581,837.4634736,6008000,5892393,35.59999847,"XLINK",2013-04-01
"4225532461",327030,143898,3.9,0.62,26.3,0.085,155,0.27,12137,28.98962,-97.76626,5711,5124,898.1264637,620.4996097,4602000,3179440,49,"XLINK",2013-04-01
"4212332915",304399.5,180972.5,3.51,0.32,20.9,0.077,134,0.31,13267,29.10938,-97.47458,5028,4507,509.4297759,497.1599734,2296000,2240700,59,"XLINK",2013-04-01
"4217732632",181109.5,117881.5,2.45,0.15,25.7,0.057,182,0.31,11685,29.43393,-97.24307,5317,4763,1516.691161,915.1190426,7224000,4358712,46,"XLINK",2013-04-01
"4212332796",419590.5,132186.5,3.55,0.41,22.2,0.078,187,0.26,12715,29.23956,-97.37021,7011,6276,963.0337795,935.6695347,6044000,5872262,51.59999847,"XLINK",2013-04-01
"4247942175",413501.5,128830.5,4.53,0.78,28.6,0.097,59,0.16,9050,28.07838,-99.65689,5839,5223,1074.478269,923.8506605,5612000,4825272,65.69999695,"XLINK",2013-04-01
"4212332722",535387,147527.5,3.83,0.42,22.2,0.083,160,0.28,12793,29.08481,-97.55866,5155,4611,1199.306007,794.3951421,5530000,3662956,52.59999847,"XLINK",2013-04-01
"4229735176",175070.5,64957.5,3.62,0.54,28.6,0.08,164,0.22,11786,28.63289,-98.24297,6250,5589,1048.130256,515.0976919,5858000,2878881,51,"XLINK",2013-04-01
"4214933276",34249.5,12521.5,2.18,0.11,20.6,0.05,126,0.39,11229,29.64456,-97.0906,6557,5862,1085.295121,1076.190038,6362000,6308626,43.29999924,"XLINK",2013-04-01
"4247942023",158487.5,111537.5,4.82,0.94,27.8,0.104,65,0.16,8395,28.10888,-99.70661,5770,5155,798.0601358,693.9231814,4114000,3577174,63.20000076,"XLINK",2013-04-01
"4228533680",184979,94979.5,2.38,0.1,22.5,0.054,160,0.36,12257,29.47269,-97.15322,5299,4734,754.1191381,917.4452894,3570000,4343186,52,"XLINK",2013-04-01
"4231135251",138932.5,68416,2.29,0.1,30.6,0.053,114,0.27,10131,28.62774,-98.48849,4992,4455,1454.096521,1034.416835,6478000,4608327,41,"XLINK",2013-04-01
"4228333356",138628,76275.5,4.16,0.65,27.6,0.091,131,0.19,10913,28.34025,-98.82035,6103,5439,603.0520316,560.2471042,3280000,3047184,54.59999847,"XLINK",2013-04-01
"4231135149",135480,63908.5,2.97,0.28,31.2,0.068,144,0.22,11109,28.47008,-98.58105,7516,6677,1020.218661,1318.126254,6812000,8801129,44.20000076,"XLINK",2013-04-01
"4212332914",279339.5,157611.5,3.51,0.32,20.9,0.077,134,0.31,13288,29.1094,-97.4745,4900,4353,575.694923,522.8821502,2506000,2276106,59,"XLINK",2013-04-01
"4247942026",160652,56765.5,4.82,0.94,27.8,0.103,65,0.16,8403,28.10883,-99.70652,5769,5124,800.5464481,655.5398126,4102000,3358986,64.59999847,"XLINK",2013-04-01
"4229735282",81788,44711,3.84,0.59,28.2,0.085,150,0.21,11140,28.67148,-98.23441,3357,2981,828.5810131,576.7447165,2470000,1719276,48.20000076,"XLINK",2013-04-01
"4212734856",79500.5,39656,3.83,0.66,30,0.084,112,0.18,7771,28.32021,-99.56711,6319,5611,1369.809303,1345.35876,7686000,7548808,43,"GEL",2013-04-01
"4231134986",103095.5,49057,3.26,0.35,30.3,0.074,141,0.21,11208,28.48259,-98.54423,5898,5231,1067.482317,686.934047,5584000,3593352,44.29999924,"XLINK",2013-04-01
"4225533039",159053,76588,2.6,0.26,32.5,0.059,98,0.25,11572,28.89993,-97.93823,4702,4170,601.4388489,646.8302158,2508000,2697282,46,"XLINK",2013-04-01
"4225532906",62160.5,26698.5,2.45,0.13,30.9,0.056,108,0.28,9492,29.1321,-97.75995,3510,3111,1362.262938,719.8306011,4238000,2239393,40.20000076,"XLINK",2013-04-01
"4225532713",281897,213777,4.18,0.66,26.2,0.092,130,0.23,11467,28.96989,-97.85335,6259,5544,1180.735931,731.9242424,6546000,4057788,44.29999924,"XLINK",2013-04-01
"4231135006",110725.5,60612,3.27,0.35,30.3,0.074,141,0.21,11223,28.48262,-98.54414,5999,5311,1100.734325,665.2781021,5846000,3533292,44.40999985,"XLINK",2013-04-01
"4231135069",163420,93849.5,2.79,0.19,29.7,0.062,129,0.27,10086,28.52517,-98.70172,6746,5966,1297.686892,1599.012236,7742000,9539707,41,"GEL",2013-04-01
"4212332798",392819,123421.5,3.56,0.41,22.2,0.078,187,0.26,12682,29.23953,-97.3703,7015,6203,952.119942,827.3266162,5906000,5131907,51,"XLINK",2013-04-01
"4225532565",85036.5,39459.5,3.06,0.3,30.5,0.07,118,0.21,11150,28.78455,-98.07414,5679,5020,740.2390438,437.9442231,3716000,2198480,45,"XLINK",2013-04-01
"4212332826",451740,177559.5,4.33,0.72,22.3,0.095,183,0.22,12790,29.18683,-97.42924,6316,5582,664.9946256,671.5299176,3712000,3748480,52,"XLINK",2013-04-01
"4247942176",356314.5,125172.5,4.53,0.78,28.6,0.098,59,0.16,9014,28.07834,-99.65693,5830,5148,1090.909091,881.7892385,5616000,4539451,66.19999695,"XLINK",2013-04-01
"4231135066",98973.5,43986.5,2.79,0.19,29.7,0.062,129,0.27,10126,28.52511,-98.70177,6853,6050,1279.008264,1551.327603,7738000,9385532,41,"GEL",2013-04-01
"4212735072",183839.5,62213.5,3.71,0.68,28.1,0.082,112,0.21,7908,28.37338,-99.46989,6078,5354,706.014195,1462.594696,3780000,7830732,53.5,"SLKW",2013-04-01
"4231134774",195428,95301.5,3.63,0.44,29,0.08,186,0.21,11112,28.36838,-98.69459,4740,4164,921.7098943,868.6657061,3838000,3617124,53.70000076,"XLINK",2013-04-01
"4225532887",255769,116303,4.16,0.6,25.3,0.091,136,0.26,11239,28.99205,-97.84643,5515,4844,1144.095789,656.4624277,5542000,3179904,46.90000153,"XLINK",2013-04-01
"4229735258",23583.5,16628,3.76,0.57,28.6,0.083,153,0.21,11277,28.66538,-98.23883,3936,3450,866.0869565,532.5113043,2988000,1837164,48,"XLINK",2013-04-01
"4228333614",300645.5,111106,3.41,0.48,30.7,0.076,155,0.19,9766,28.26671,-99.23297,7419,6502,907.4131037,721.5641341,5900000,4691610,58.59999847,"XLINK",2013-04-01
"4228333545",231284.5,96525.5,4.21,0.66,27.2,0.091,140,0.21,11201,28.29465,-98.86831,5680,4976,1016.881029,648.8054662,5060000,3228456,61.20000076,"XLINK",2013-04-01
"4212332771",588455.5,0,4.33,0.72,22.3,0.095,183,0.22,12782,29.18677,-97.4293,6576,5758,691.2122265,699.5138937,3980000,4027801,51.90000153,"XLINK",2013-04-01
"4214933274",116987,55303,2.3,0.14,22,0.053,126,0.36,10732,29.64699,-97.1234,5993,5245,361.1058151,1197.332126,1894000,6280007,43,"XLINK",2013-04-01
"4228333658",111543,48477.5,3.66,0.58,30.7,0.082,130,0.16,9090,28.27676,-99.37811,4874,4254,1084.626234,755.1015515,4614000,3212202,54.40000153,"XLINK",2013-04-01
"4225533006",35611,17130.5,2.69,0.21,29.9,0.061,139,0.29,9563,29.08421,-97.86468,3508,3055,787.5613748,410.0481178,2406000,1252697,39,"XLINK",2013-04-01
"4217732827",191421,110471,2.45,0.16,25.7,0.057,182,0.31,11700,29.43486,-97.24257,4156,3619,1502.625035,902.947223,5438000,3267766,46,"XLINK",2013-04-01
"4217732776",94396,55463,2.48,0.1,29.6,0.057,83,0.3,6385,29.34742,-97.6631,6779,5900,827.9,557.2259322,4884610,3287633,25,"XLINK",2013-04-01
"4225532949",69187,43033,2.72,0.21,31.3,0.063,111,0.24,11191,28.84095,-98.0399,3925,3416,603.6299766,556.1434426,2062000,1899786,48,"XLINK",2013-04-01
"4225532712",157870.5,106849.5,4.18,0.66,26.2,0.092,130,0.23,11514,28.96983,-97.85341,6063,5266,655.9058109,649.8594759,3454000,3422160,44.5,"XLINK",2013-04-01
"4231135107",58010,28299,3.39,0.39,29.2,0.076,145,0.21,11063,28.49315,-98.51603,7973,6919,1130.22113,868.8871224,7820000,6011830,44.20000076,"XLINK",2013-04-01
"4212734938",111317.5,56009,4.46,0.73,26.6,0.095,183,0.22,6808,28.31171,-99.91114,6136,5323,715.0103325,1464.468909,3806000,7795368,51.40000153,"SLKW",2013-04-01
"4228533647",106573,56995.5,2.23,0.1,22.7,0.051,138,0.35,10429,29.5764,-97.19371,6146,5330,819.8874296,760.8992495,4370000,4055593,35.29999924,"XLINK",2013-04-01
"4249332709",41189.5,16443,2.21,0.09,29.8,0.051,55,0.32,7569,29.05527,-98.08458,8130,7050,1015.602837,684.0870922,7160000,4822814,29,"XLINK",2013-04-01
"4225532911",144304,86105.5,3.14,0.38,30.7,0.071,136,0.23,12280,28.86049,-97.9163,5374,4656,625,569.1018041,2910000,2649738,52,"XLINK",2013-04-01
"4228333737",78689.5,38442.5,3.17,0.37,29.8,0.071,134,0.22,9170,28.36925,-99.1657,5196,4491,752.1710087,943.8263193,3378000,4238724,46.90000153,"XLINK",2013-04-01
"4225532805",399890.5,97047.5,3.81,0.58,27.4,0.086,168,0.23,12661,28.70331,-98.01013,4894,4226,1074.30194,888.9966872,4540000,3756900,62.59999847,"XLINK",2013-04-01
"4228333387",256225,103170.5,4.04,0.6,28.3,0.087,121,0.2,10601,28.2874,-99.0661,6187,5341,1018.161393,632.7758847,5438000,3379656,58.5,"XLINK",2013-04-01
"4212734941",97122.5,58401.5,4.46,0.73,26.6,0.095,183,0.22,6812,28.31171,-99.91106,6123,5285,715.9886471,1489.772185,3784000,7873446,51.90000153,"SLKW",2013-04-01
"4225532608",83199.5,36740,3.06,0.3,30.6,0.07,118,0.21,11125,28.78448,-98.07414,5625,4828,618.061309,795.8918807,2984000,3842566,45,"XLINK",2013-04-01
"4225532540",235517.5,124096,5,1.04,23.8,0.107,169,0.22,12908,28.94909,-97.74658,6027,5169,1221.125943,814.3033469,6312000,4209134,47.20000076,"XLINK",2013-04-01
"4212734974",189251.5,73164.5,3.43,0.49,27.9,0.075,127,0.25,7231,28.45239,-99.51983,4952,4245,1225.441696,847.2680801,5202000,3596653,42,"XLINK",2013-04-01
"4212332913",359534.5,191727,3.5,0.32,20.9,0.077,134,0.31,13290,29.10941,-97.47443,4890,4188,533.9063992,556.6704871,2236000,2331336,59,"XLINK",2013-04-01
"4225532457",302602,154034.5,4.79,0.96,24.8,0.104,174,0.21,12997,28.92722,-97.75048,4936,4218,1306.780465,806.8399716,5512000,3403251,53.79999924,"XLINK",2013-04-01
"4212734961",103316,47306,4.68,0.79,26.2,0.1,184,0.2,6803,28.35998,-99.85149,5654,4807,1006.864989,1579.36426,4840000,7592004,49.59999847,"SLKW",2013-04-01
"4214933278",82448.5,45370.5,2.45,0.18,20.2,0.056,121,0.37,11039,29.6619,-97.08027,5321,4518,583.8866755,700.5836653,2638000,3165237,43.20000076,"XLINK",2013-04-01
"4231135146",138418.5,62166,2.97,0.28,31.2,0.068,144,0.22,11091,28.47015,-98.58106,6277,5327,1284.024779,2042.132345,6840000,10878439,45.79999924,"XLINK",2013-04-01
"4225532993",202586.5,102175,3.26,0.31,28,0.073,133,0.27,9874,29.09249,-97.82267,5327,4499,1445.210047,1001.612358,6502000,4506254,40.79999924,"XLINK",2013-04-01
"4212332729",282252,117878,3.68,0.59,26.7,0.081,150,0.26,12161,29.02895,-97.71629,6188,5179,1057.733153,551.8887816,5478000,2858232,47.29999924,"XLINK",2013-04-01
"4228533648",101019,71370.5,2.23,0.1,22.7,0.051,138,0.35,10439,29.57635,-97.19378,6824,5704,886.3955119,801.9484572,5056000,4574314,41,"XLINK",2013-04-01
"4212734949",82354,35058.5,4.67,0.77,26.3,0.1,183,0.2,6764,28.36164,-99.84794,5632,4702,717.5669928,1486.274777,3374000,6988464,52.29999924,"SLKW",2013-04-01
"4229734905",152592,0,3.97,0.66,26.7,0.087,165,0.22,11866,28.55849,-98.30873,6432,5350,695.7009346,360.7085981,3722000,1929791,51.5,"XLINK",2013-04-01
"4217732817",49482,33454,2.41,0.09,29.4,0.055,78,0.31,6799,29.37746,-97.60946,6917,5704,1061.851332,646.161641,6056800,3685706,23,"XLINK",2013-04-01
"4225532910",167497.5,92583,3.14,0.38,30.7,0.071,136,0.23,12292,28.86049,-97.91622,5223,4307,622.7072208,586.2154632,2682000,2524830,52,"XLINK",2013-04-01
"4228333417",259967.5,82693,3.44,0.53,30.9,0.077,139,0.19,9729,28.24911,-99.27516,7660,6285,1037.708831,715.3565632,6522000,4496016,71.69999695,"XLINK",2013-04-01
"4231135104",100256.5,50250.5,3.55,0.42,28.8,0.078,195,0.21,11274,28.36873,-98.67957,7630,6249,613.5381661,555.5842535,3834000,3471846,54,"XLINK",2013-04-01
"4212735081",106654.5,40222,3.75,0.69,28,0.082,113,0.21,7905,28.3734,-99.47004,4806,3924,751.27421,1566.244648,2948000,6145944,52.59999847,"SLKW",2013-04-01
"4225532950",78708.5,43946.5,2.72,0.21,31.3,0.063,111,0.24,11186,28.84093,-98.03997,3978,3229,639.8265717,579.2852276,2066000,1870512,48,"XLINK",2013-04-01
"4217732816",70238,34172,2.41,0.09,29.4,0.055,78,0.31,6789,29.37743,-97.60941,6902,5552,1078.996758,653.0974424,5990590,3625997,22,"XLINK",2013-04-01
"4212333003",244878,135156,3.64,0.38,21.4,0.08,140,0.29,13150,29.11991,-97.48033,3502,2796,601.5736767,617.6373391,1682000,1726914,58,"XLINK",2013-04-01
"4217732814",59922,21348,2.13,0.1,22.5,0.05,97,0.34,9038,29.65328,-97.2066,5035,3955,1030.088496,744.4353982,4074000,2944242,41,"XLINK",2013-04-01
"4212734861",122991.5,56165,3.82,0.53,27.7,0.083,144,0.22,6731,28.40624,-99.72018,6196,4750,1258.105263,868.3753684,5976000,4124783,49,"XLINK",2013-04-01
"4212734470",161521,87410.5,4.15,0.57,26.7,0.09,180,0.22,6194,28.22565,-99.99219,7553,5759,1178.676854,782.9546796,6788000,4509036,49.70000076,"XLINK",2013-04-01
"4228332772",222926,60089,3.64,0.54,27.7,0.08,117,0.23,8864,28.50755,-99.073,7081,5225,1192.344498,883.972823,6230000,4618758,40.59999847,"XLINK",2013-04-01
"4228533683",65975,30501.5,2.47,0.14,23.7,0.057,167,0.33,12289,29.41729,-97.2098,4199,3070,741.3680782,517.8723127,2276000,1589868,54,"XLINK",2013-04-01
"4212734626",216358,0,4.15,0.57,26.7,0.09,180,0.22,6181,28.22565,-99.99206,7354,5350,1193.271028,851.5515888,6384000,4555801,50.20000076,"XLINK",2013-04-01
"4212735156",217991,93714,3.73,0.56,27.9,0.081,124,0.22,7109,28.38032,-99.62055,7208,4930,1216.63286,825.4864097,5998000,4069648,44.29999924,"XLINK",2013-04-01
"4231135050",129283,74839.5,3.39,0.39,29.2,0.076,145,0.21,11071,28.4932,-98.51601,7757,4984,1193.017657,1057.408909,5946000,5270126,45.09999847,"XLINK",2013-04-01
"4212734829",90638,39027.5,4.24,0.61,26.6,0.09,192,0.23,6068,28.3154,-99.98851,6874,4388,1170.009116,807.4464448,5134000,3543075,49,"XLINK",2013-04-01
"4212735014",100613,50814.5,4.33,0.62,25.3,0.093,188,0.23,6105,28.27495,-99.98756,8051,5097,1257.602511,843.2497548,6410000,4298044,47.09999847,"XLINK",2013-04-01
"4212734859",118355,61706.5,4.24,0.6,26.6,0.091,194,0.22,6018,28.34167,-99.98933,7447,4587,1219.533464,826.2868978,5594000,3790178,45.90000153,"XLINK",2013-04-01
"4228333529",148230.5,60762,3.42,0.45,27.5,0.075,114,0.24,8630,28.52643,-99.10196,8010,4739,1180.83984,829.5226841,5596000,3931108,42,"XLINK",2013-04-01
"4228333521",146507.5,53746.5,3.42,0.45,27.3,0.075,115,0.24,8689,28.52053,-99.10582,7915,4636,1213.977567,879.5556514,5628000,4077620,43,"XLINK",2013-04-01
"4228332765",231912,69061.5,3.62,0.52,27.7,0.08,117,0.23,8869,28.5075,-99.08154,8544,4238,1123.643228,775.8640868,4762000,3288112,41.40000153,"XLINK",2013-04-01
"4212332825",489239,208636,4.33,0.72,22.3,0.095,183,0.22,12784,29.1868,-97.42927,6614,2619,689.5761741,1505.400916,1806000,3942645,52,"XLINK",2013-04-01
"4212734827",292510.5,79356,3.46,0.46,27.6,0.077,128,0.25,7134,28.48443,-99.5265,4316,6933,1151.305351,882.4015578,7982000,6117690,44.59999847,"SLKW",2013-03-01
"4212734699",156715,63122,3.64,0.42,27.4,0.078,154,0.25,6648,28.40969,-99.74617,5086,7911,1138.162053,820.9834408,9004000,6494800,49,"XLINK",2013-03-01
"4212734814",323962,96133,3.46,0.46,27.6,0.077,128,0.25,7137,28.48439,-99.52655,5650,6872,1219.732247,850.270518,8382000,5843059,44.5,"XLINK",2013-03-01
"4212734255",185313,64891,3.72,0.62,27.4,0.082,125,0.24,7561,28.45849,-99.46039,5168,5753,997.3926647,801.300365,5738000,4609881,44,"SLKW",2013-03-01
"4212734562",214200,65635,3.41,0.5,28.2,0.075,126,0.25,7374,28.458,-99.50373,5295,5776,1220.221607,796.4555055,7048000,4600327,42.29999924,"SLKW",2013-03-01
"4212734759",98841,30885,3.16,0.28,27.2,0.071,138,0.26,6691,28.55253,-99.60137,6738,7260,1150.413223,875.5001377,8352000,6356131,42,"XLINK",2013-03-01
"4212733972",99737.5,0,3.64,0.38,28.2,0.08,187,0.23,5920,28.20094,-100.07461,7482,7821,1224.395857,829.3684951,9576000,6486491,52.29999924,"XLINK",2013-03-01
"4217732860",141008.5,68019,2.73,0.16,28.7,0.062,121,0.28,9123,29.25153,-97.57599,5511,5746,1413.853115,898.8123912,8124000,5164576,38,"XLINK",2013-03-01
"4249332693",88524.5,67515.5,2.85,0.2,27.9,0.064,70,0.3,8719,28.97616,-98.12495,7558,7878,715.4100025,610.6254125,5636000,4810507,26.10000038,"XLINK",2013-03-01
"4225532486",83687,51926.5,2.86,0.24,28.3,0.064,113,0.28,10147,29.13278,-97.72649,3777,3925,1099.10828,701.0843312,4314000,2751756,44,"XLINK",2013-03-01
"4225532567",147976,79389,3.09,0.28,28.8,0.07,128,0.27,9865,29.09773,-97.81401,4820,5003,1502.298621,687.0625625,7516000,3437374,40,"XLINK",2013-03-01
"4225532566",164229.5,88840.5,3.09,0.28,28.7,0.07,128,0.27,9876,29.09773,-97.81417,4681,4853,1578.40511,793.2134762,7660000,3849465,40,"XLINK",2013-03-01
"4217732833",168930.5,76628,2.88,0.21,26.1,0.065,144,0.28,10338,29.30901,-97.45346,4818,4988,1775.461107,988.4769447,8856000,4930523,42,"XLINK",2013-03-01
"4225532862",142081,70785,2.31,0.09,30.5,0.053,97,0.28,8569,29.15547,-97.76982,5902,6079,1094.587926,670.0454022,6654000,4073206,39,"XLINK",2013-03-01
"4231134941",244848,107400.5,3.04,0.28,30.7,0.069,139,0.22,10800,28.49854,-98.5614,6193,6358,1077.414281,676.6478452,6850200,4302127,47,"GEL",2013-03-01
"4201334549",76982.5,40251,3.03,0.3,29.5,0.069,92,0.23,9902,28.79514,-98.23568,5090,5212,1333.844973,798.4163469,6952000,4161346,41,"XLINK",2013-03-01
"4217732318",128973,56273.5,2.83,0.21,27.8,0.065,132,0.27,9721,29.25764,-97.53422,5074,5187,1395.026027,822.782726,7236000,4267774,40,"XLINK",2013-03-01
"4217732716",141402.5,78751.5,3.09,0.25,27.4,0.069,137,0.27,9662,29.23544,-97.56214,5075,5165,1830.009681,1109.577928,9452000,5730970,40,"XLINK",2013-03-01
"4217732717",177720.5,91765,3.01,0.23,27.7,0.067,133,0.27,9638,29.23831,-97.56203,5246,5332,1967.741935,1264.183421,10492000,6740626,35,"XLINK",2013-03-01
"4217732484",116151,53466,2.82,0.19,25.3,0.064,150,0.3,9710,29.35494,-97.42294,4263,4331,1008.081275,761.5361348,4366000,3298213,44,"XLINK",2013-03-01
"4231134854",166829.5,109515.5,3.04,0.29,30.7,0.069,139,0.22,10761,28.49854,-98.56126,6317,6417,1109.141343,687.3456444,7117360,4410697,47,"GEL",2013-03-01
"4217732826",139808,88514.5,2.5,0.15,24.1,0.057,190,0.32,12140,29.38046,-97.25415,4867,4942,1690.813436,1024.817483,8356000,5064648,51,"XLINK",2013-03-01
"4201334573",100244,50661.5,3.01,0.29,29.6,0.069,92,0.24,9948,28.79394,-98.23753,5447,5527,1307.761896,843.8842048,7228000,4664148,40,"XLINK",2013-03-01
"4217732715",192985.5,100650.5,3.09,0.25,27.5,0.069,136,0.27,9646,29.23581,-97.56239,5286,5354,1965.633171,1172.206388,10524000,6275993,40,"XLINK",2013-03-01
"4225533009",147969.5,92124,2.82,0.23,29.8,0.064,124,0.27,10257,29.09991,-97.78292,5740,5797,1524.236674,946.4447128,8836000,5486540,38.20000076,"XLINK",2013-03-01
"4217732740",107549,49842,2.61,0.16,28.4,0.06,116,0.28,9054,29.32725,-97.4969,4678,4717,1061.691753,708.5827857,5008000,3342385,42,"XLINK",2013-03-01
"4225532525",82710.5,52331.5,2.86,0.24,28.3,0.064,113,0.28,10182,29.1328,-97.72643,3563,3563,1143.979792,807.7645243,4076000,2878065,45,"XLINK",2013-03-01
"4231135120",95896,48406,3.5,0.42,28.7,0.078,149,0.21,11037,28.49942,-98.49617,7741,7723,1060.727696,653.0203289,8192000,5043276,43.70000076,"XLINK",2013-03-01
"4231135203",104367,55656,3.5,0.42,28.7,0.078,149,0.21,11049,28.49942,-98.49608,8082,8046,1080.039771,705.246085,8690000,5674410,43.59999847,"XLINK",2013-03-01
"4228333629",166636,95602,3.27,0.35,28.7,0.073,106,0.23,8444,28.61181,-98.84356,6866,6823,1557.379452,994.2133959,10626000,6783518,36,"XLINK",2013-03-01
"4201334616",114300,74173,3.01,0.29,29.6,0.069,92,0.24,9959,28.79401,-98.2376,6020,5981,1376.024076,843.4046146,8230000,5044403,40,"XLINK",2013-03-01
"4217732676",116363.5,56850,2.76,0.2,28,0.063,130,0.27,9690,29.25947,-97.53556,5792,5737,1390.273662,815.2921387,7976000,4677331,40,"XLINK",2013-03-01
"4217732687",69623,38004.5,1.82,0.09,31.3,0.044,163,0.26,9479,29.48834,-97.32214,5897,5815,708.1685297,829.3238177,4118000,4822518,38.22999954,"XLINK",2013-03-01
"4217732698",107097,48030,1.82,0.09,31.3,0.044,163,0.26,9496,29.48835,-97.3222,7324,7187,796.1597329,869.3041603,5722000,6247689,37.25999832,"XLINK",2013-03-01
"4201334613",129562,76522,2.52,0.14,30,0.059,105,0.26,9563,28.66988,-98.49853,6485,6362,1684.375982,1044.204338,10716000,6643228,41,"XLINK",2013-03-01
"4231134904",177506,91815.5,3.4,0.38,29,0.076,146,0.21,11024,28.49963,-98.51004,7302,7151,1219.130192,888.5076213,8718000,6353718,47,"SLKW",2013-03-01
"4201334502",148504.5,72296.5,3.32,0.28,27.6,0.074,103,0.28,9109,28.65356,-98.66034,6607,6455,1225.096824,1554.983424,7908000,10037418,33.09999847,"SLKW",2013-03-01
"4225532857",60099.5,33513,2.41,0.13,30.9,0.056,108,0.28,8175,29.12645,-97.85432,5486,5347,1074.995324,592.1009912,5748000,3165964,38,"XLINK",2013-03-01
"4225531971",137466.5,69561,3.17,0.28,27.9,0.072,99,0.25,10863,28.89415,-98.06871,5768,5602,1091.752945,773.7722242,6116000,4334672,43,"XLINK",2013-03-01
"4228333628",298294,120848.5,4.36,0.69,28.6,0.092,116,0.18,10930,28.25541,-99.05938,6063,5883,1126.63607,644.3212647,6628000,3790542,51,"XLINK",2013-03-01
"4228333204",158111,61425,3.39,0.41,28.8,0.075,101,0.22,8485,28.60452,-98.89883,6345,6149,1111.400228,1860.767442,6834000,11441859,34,"XLINK",2013-03-01
"4228333558",244951,91913.5,3.34,0.42,27.8,0.075,114,0.27,8143,28.49792,-99.22926,6691,6466,1581.812558,1352.70399,10228000,8746584,41.5,"XLINK",2013-03-01
"4228333568",224930,103214.5,3.34,0.42,27.8,0.075,114,0.27,8139,28.49784,-99.2293,6129,5914,1531.619885,1290.750761,9058000,7633500,41,"XLINK",2013-03-01
"4225532808",149467,75132,3.17,0.28,27.9,0.072,99,0.25,10844,28.89426,-98.06871,5626,5428,1073.323508,811.3365881,5826000,4403935,40.29999924,"XLINK",2013-03-01
"4225531972",153425.5,71350,3.17,0.28,27.9,0.072,99,0.25,10854,28.8942,-98.06871,5708,5497,1049.663453,772.7349463,5770000,4247724,40.20000076,"XLINK",2013-03-01
"4231134964",112208.5,70765.5,3.04,0.29,30.7,0.069,139,0.22,10777,28.49854,-98.56135,5641,5432,1103.460972,692.9405376,5994000,3764053,46.40000153,"GEL",2013-03-01
"4228333403",156613,97219.5,3.48,0.46,28.6,0.077,126,0.22,9364,28.46428,-98.89488,6285,6040,1548.675497,961.6142384,9354000,5808150,40,"XLINK",2013-03-01
"4231134961",112827.5,44901.5,3.29,0.33,29.2,0.074,141,0.22,10812,28.51556,-98.52332,5646,5402,1275.453536,1969.504628,6890000,10639264,45.5,"XLINK",2013-03-01
"4228333311",172340,75848.5,3.67,0.52,29.5,0.08,159,0.2,10821,28.24309,-99.11498,5046,4826,632.822213,578.4268545,3054000,2791488,60,"XLINK",2013-03-01
"4231135165",5792,2912,2.27,0.1,30.5,0.052,118,0.29,9943,28.6014,-98.52775,5845,5588,664.2806013,508.682534,3712000,2842518,42,"XLINK",2013-03-01
"4228333582",133167.5,51965,3.39,0.41,28.8,0.075,101,0.22,8472,28.60448,-98.89888,5965,5700,1230.175439,1969.783684,7012000,11227767,35,"XLINK",2013-03-01
"4201334638",149743.5,62568,2.92,0.26,28.4,0.067,97,0.27,7680,28.73731,-98.78387,8737,8332,1433.509361,1242.525684,11944000,10352724,31.5,"XLINK",2013-03-01
"4217732620",337880.5,157061,2.85,0.22,22.8,0.065,194,0.31,11606,29.36695,-97.29781,4752,4525,1013.038674,794.5699448,4584000,3595429,45,"XLINK",2013-03-01
"4228333542",151309.5,87626,3.31,0.41,29.1,0.074,123,0.21,9118,28.49987,-98.90463,5945,5651,1553.707308,966.6283844,8780000,5462417,41,"XLINK",2013-03-01
"4228533677",160885,111345.5,2.44,0.11,22.2,0.055,160,0.36,12253,29.46337,-97.15412,5923,5630,857.9040853,996.5309059,4830000,5610469,44,"XLINK",2013-03-01
"4231134855",152452.5,88783,3.04,0.29,30.7,0.069,139,0.22,10783,28.49854,-98.5613,5737,5441,1414.594744,952.6024628,7696810,5183110,46.90000153,"GEL",2013-03-01
"4250732920",85249.5,38724.5,2.68,0.26,31,0.061,139,0.25,6101,28.77127,-99.59846,8346,7912,1214.610718,890.2090495,9610000,7043334,34,"XLINK",2013-03-01
"4231135148",80561,21476,2.27,0.1,30.5,0.052,118,0.29,9938,28.6014,-98.52783,5548,5253,698.6483914,540.6350657,3670000,2839956,42,"XLINK",2013-03-01
"4228333631",144442,92296,3.49,0.46,28.5,0.077,126,0.22,9343,28.46505,-98.89639,6050,5728,1504.189944,869.1648045,8616000,4978576,41,"XLINK",2013-03-01
"4225532693",108810.5,63191.5,3.08,0.31,29.8,0.071,129,0.23,11694,28.82047,-98.00553,6695,6335,426.8350434,365.5955801,2704000,2316048,49,"XLINK",2013-03-01
